,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density,liq_density_unc,surf_tens,surf_tens_unc
85,0.37319665140815195,0.18636934871091018,0.0,0.3163199069781441,0.2680024084510972,0.038363020891760705,0.0,0.6260537724796564,378.15,1061.1055960916415,0.07712736287518447,40.730050000000006,0.21213203435596426
86,0.37319665140815195,0.18636934871091018,0.0,0.3163199069781441,0.2680024084510972,0.038363020891760705,0.0,0.6260537724796564,383.15,1055.9730416915265,0.256328063397036,40.2798,0.21794494717703372
87,0.37319665140815195,0.18636934871091018,0.0,0.3163199069781441,0.2680024084510972,0.038363020891760705,0.0,0.6260537724796564,393.15,1045.823068624113,0.21255426762092186,38.1625,0.17320508075688773
88,0.37319665140815195,0.18636934871091018,0.0,0.3163199069781441,0.2680024084510972,0.038363020891760705,0.0,0.6260537724796564,403.15,1034.8658611994656,0.09448863233923563,36.94185,0.18027756377319948
89,0.37319665140815195,0.18636934871091018,0.0,0.3163199069781441,0.2680024084510972,0.038363020891760705,0.0,0.6260537724796564,413.15,1023.7366802302516,0.06045844012418319,35.796749999999996,0.18708286933869708
90,0.38186899362249216,0.1881217018606673,0.0,0.32015821202584893,0.493618391865787,0.047122666743991556,0.0,1.0803173544081521,378.15,1055.0784492843488,0.06464705678728493,70.1035,0.21794494717703372
91,0.38186899362249216,0.1881217018606673,0.0,0.32015821202584893,0.493618391865787,0.047122666743991556,0.0,1.0803173544081521,383.15,1051.2453956893805,0.12373859656742649,69.506,0.2345207879911715
92,0.38186899362249216,0.1881217018606673,0.0,0.32015821202584893,0.493618391865787,0.047122666743991556,0.0,1.0803173544081521,393.15,1043.9182774155963,0.08776298119605228,66.58550000000001,0.2
93,0.38186899362249216,0.1881217018606673,0.0,0.32015821202584893,0.493618391865787,0.047122666743991556,0.0,1.0803173544081521,403.15,1036.6720959077306,0.1366675353987504,66.709,0.2
94,0.38186899362249216,0.1881217018606673,0.0,0.32015821202584893,0.493618391865787,0.047122666743991556,0.0,1.0803173544081521,413.15,1029.5325511397004,0.0947234409856044,66.2125,0.20615528128088303
95,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.0399971647731,378.15,1041.2366182921362,0.09791337449127366,84.0665,0.20615528128088303
96,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.0399971647731,383.15,1037.8240134122132,0.10424451530125294,83.998,0.2645751311064591
97,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.0399971647731,393.15,1031.6230021175124,0.16553432828268164,81.61500000000001,0.223606797749979
98,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.0399971647731,403.15,1024.9649525199686,0.0703045921677555,79.3875,0.2345207879911715
99,0.383182234571219,0.2137394842634534,0.0,0.3238056603842437,0.6223116774324928,0.08248773464554228,0.0,1.0399971647731,413.15,1018.5183644315712,0.10248287561793633,78.8545,0.223606797749979
100,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,378.15,1052.33134856409,0.08833535403632602,42.179,0.18708286933869708
101,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,383.15,1047.5115110694003,0.2719855768539242,43.794200000000004,0.20615528128088303
102,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,393.15,1037.8263699891138,0.0671356028280422,39.1948,0.2449489742783178
103,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,403.15,1027.7215185703062,0.0932002735306962,38.384,0.223606797749979
104,0.38698572881031534,0.16002865353910026,0.0,0.31048699641717775,0.19737783949403745,0.03351512348931504,0.0,1.0342447755456285,413.15,1017.6663665588452,0.12928111317217497,37.2342,0.17320508075688773
105,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,378.15,1060.2376393192724,0.05546792926176389,41.118500000000004,0.20615528128088303
106,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,383.15,1055.1823899834596,0.060318845880909064,42.270900000000005,0.17320508075688773
107,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,393.15,1045.2100508917526,0.1494268801220581,38.70830000000001,0.2598076211353316
108,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,403.15,1034.9104622311231,0.18611105175101839,38.02165,0.223606797749979
109,0.38831611733485316,0.1600395520717175,0.0,0.3103334373307062,0.19567655595659234,0.06648808753801654,0.0,0.8595454916882399,413.15,1024.5489216910892,0.12592885110997845,37.79905,0.18708286933869708
110,0.394132367178895,0.2541157719244544,0.0,0.2990078648641388,0.47950480615832847,0.0509512952052715,0.0,0.7048401523586539,378.15,1058.7844593119783,0.17962586679105966,59.8485,0.37416573867739417
111,0.394132367178895,0.2541157719244544,0.0,0.2990078648641388,0.47950480615832847,0.0509512952052715,0.0,0.7048401523586539,383.15,1055.4852717604365,0.16449106324832843,57.117,0.2958039891549808
112,0.394132367178895,0.2541157719244544,0.0,0.2990078648641388,0.47950480615832847,0.0509512952052715,0.0,0.7048401523586539,393.15,1048.0358407418282,0.30526867485482745,58.25650000000001,0.25
113,0.394132367178895,0.2541157719244544,0.0,0.2990078648641388,0.47950480615832847,0.0509512952052715,0.0,0.7048401523586539,403.15,1040.3447873292089,0.140873018187862,57.007000000000005,0.2449489742783178
114,0.394132367178895,0.2541157719244544,0.0,0.2990078648641388,0.47950480615832847,0.0509512952052715,0.0,0.7048401523586539,413.15,1032.738868027008,0.0708515966157279,55.9885,0.229128784747792
115,0.396579783077907,0.16157059503440116,0.0,0.3055484119935576,0.3574250122732171,0.025788829392197926,0.0,0.9672695555519355,378.15,1057.1223991360487,0.09098332977110984,51.676,0.2345207879911715
116,0.396579783077907,0.16157059503440116,0.0,0.3055484119935576,0.3574250122732171,0.025788829392197926,0.0,0.9672695555519355,383.15,1053.0701976045518,0.16210895832572417,50.828500000000005,0.20615528128088303
117,0.396579783077907,0.16157059503440116,0.0,0.3055484119935576,0.3574250122732171,0.025788829392197926,0.0,0.9672695555519355,393.15,1044.85522582959,0.08547553633103107,48.969750000000005,0.21213203435596426
118,0.396579783077907,0.16157059503440116,0.0,0.3055484119935576,0.3574250122732171,0.025788829392197926,0.0,0.9672695555519355,403.15,1036.355569930231,0.07730083645155926,48.76355,0.20615528128088303
119,0.396579783077907,0.16157059503440116,0.0,0.3055484119935576,0.3574250122732171,0.025788829392197926,0.0,0.9672695555519355,413.15,1028.394816194616,0.1554977800678027,47.116350000000004,0.18708286933869708
120,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,378.15,1051.0416986525702,0.12553550966831528,73.73150000000001,0.229128784747792
121,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,383.15,1047.7394271783473,0.1655781912972308,72.902,0.2449489742783178
122,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,393.15,1040.9758600466064,0.13477843885335664,70.9715,0.2345207879911715
123,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,403.15,1033.800299460294,0.18299174203852525,70.1115,0.25
124,0.3973989633961184,0.1957760928143349,0.0,0.3126812145143297,0.5402209622088321,0.07698586042162958,0.0,0.9183278566903585,413.15,1027.1499673812116,0.11161305810617055,68.5845,0.21213203435596426
