,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1
6,0.9233822350639046,0.002406160523537216,0.031209435257837974,0.47514736265612934,0.9643096490095555,0.10961024981454884,0.027360006476702,0.40895095520333113
359,0.8647552780947217,0.7893527155136033,0.07337073254733531,0.29310615623830605,0.9425532500370076,0.2894852638486092,0.2867995380183615,0.35783290614838986
469,0.5263225597821644,0.7102546481766471,0.33732418990582536,0.5559279572280212,0.9691365225676691,0.9356080883877972,0.16687482287901828,0.9707027289092429
226,0.8714935911265127,0.47252617370900624,0.010764462397440321,0.4818797811826379,0.5749539118331236,0.75988719660738,0.21877774335533698,0.20684293418425245
87,0.9797415565260681,0.1092480460615703,0.006121495547847478,0.36809171037327826,0.9910085581889714,0.25377468784363677,0.050208272830189395,0.06848023722585816
49,0.952290852831185,0.16048707329408265,0.06132798680477058,0.4564268848532126,0.9479703590288421,0.5905970539687524,0.3574162800749568,0.1734917326207699
230,0.8990139926581586,0.21551921341668273,0.23384482261683393,0.566854452649081,0.8751685692928047,0.5289367775978088,0.055299388080470406,0.5318144601709736
433,0.9973682590265023,0.7458948129296917,0.2524124901272465,0.16046728615817157,0.9382492632297494,0.9073913227908863,0.20759995627662547,0.5500551722318164
565,0.9525313935831029,0.29192951281851953,0.28006577455355497,0.39948936567904214,0.4812155163562724,0.874862732251135,0.40853336408032015,0.8175995942430018
252,0.7554988792175941,0.3565188824547233,0.12593101880817148,0.6861603639831384,0.9326716774238469,0.41265477659613936,0.27085813228877,0.9712085046902692
533,0.9793449954509058,0.5776042572323071,0.2466145647238552,0.2792458762453834,0.5351632114078488,0.8288330097189096,0.089294664266414,0.9992825169454388
434,0.8846704175410939,0.3086118470420566,0.13651567221944994,0.4526830225436214,0.6704531313675234,0.18364914633958507,0.3062462373719327,0.391790217796586
71,0.7621244486508109,0.9716922309501674,0.09012730051448967,0.25633452272089,0.8776958241374051,0.9631923554131164,0.15260602202012258,0.9394140250593871
569,0.6614543636834043,0.6305585669447425,0.059157906653402696,0.5493714511546619,0.5994272681865074,0.7185192420440848,0.3228559055551114,0.9072233546551333
68,0.9211449762074234,0.7257203230578609,0.1940059231710137,0.40768542967923516,0.9209021756129476,0.6739820940923237,0.19152132993794835,0.3122749842143199
577,0.8280828366486247,0.020665621178527285,0.04935386711465487,0.6249512066261464,0.6736957520539804,0.9659239898022118,0.3544683274525219,0.5988103026856252
612,0.8325750953199501,0.5261944318381201,0.2103070666938013,0.45419507607413095,0.8031001624586763,0.14854400123296124,0.3825748448548872,0.584327226975567
259,0.8111018624358031,0.264881950844434,0.12628764279177127,0.6135761287862008,0.8322036690316323,0.7493486734641283,0.10905135885330365,0.13999028164836594
503,0.8807107784662472,0.29653841913834844,0.4184474144665219,0.4788279206964651,0.6944056268768161,0.8276134038329667,0.1339789814706169,0.11449248865529886
301,0.5925398568266371,0.7674506679470806,0.07476321616182759,0.45855942597470584,0.7846206945984424,0.979276544898012,0.33783888053069056,0.6657391956194191
410,0.8390096649712813,0.6139740959402958,0.035020485136739325,0.5299872726191479,0.8741913995882102,0.8134803757166522,0.17112601244276412,0.9572616540533772
376,0.7383596005777536,0.8177155111129729,0.29730352688497236,0.3555291638795951,0.8784227562557165,0.8604744652949688,0.21607329324475338,0.08704428550137605
463,0.860848891290544,0.25213673268326686,0.3686761798923396,0.5719168658022351,0.8964685430200219,0.6973462002408277,0.1273912456521451,0.320810632018041
423,0.8953100626056001,0.0607975687199838,0.3027421635014576,0.5910759364947789,0.8283361466811842,0.8977874095813072,0.3098281737843467,0.6143780022684087
561,0.9099195070252656,0.2363026775430351,0.34619275661854165,0.5157223963175323,0.4904506784858562,0.7492665672140744,0.02551956379580166,0.738413018116626
620,0.6155139737567604,0.777367155599436,0.1298491520502084,0.4494445112185929,0.4827104553623741,0.8684841360889006,0.23336593125823527,0.9831621785121492
218,0.9534148789308473,0.10983994117635776,0.07194444813873918,0.5651473520797639,0.9505306834272668,0.9392722589672424,0.4978873928932514,0.8640456828537793
114,0.8102591359427679,0.5812107355036217,0.07328412492915296,0.5142130758013314,0.7935659995265933,0.1111916097674108,0.09417249937196578,0.07849675931549306
86,0.8345532250357536,0.7460687620226832,0.265409782339922,0.4411275081926004,0.963678233267213,0.35497925784724405,0.06950911430084376,0.27777646406896767
215,0.8002735774128201,0.5574410594552317,0.002873524387553176,0.5544936697097305,0.8467022981709674,0.537938222970616,0.17729001732250094,0.597255612532623
