,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1,temperature,liq_density,liq_density_unc
31,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.8186957036778418,0.3350304494973672,313.15,,
32,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.8186957036778418,0.3350304494973672,318.15,,
33,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.8186957036778418,0.3350304494973672,323.15,,
34,0.2061625561920752,0.29902494698646365,0.2949667959459014,0.24901709169572614,0.3117216466652714,0.24947843912293885,0.5257269825073723,0.14506951464562146,0.0690303442634969,0.07791659396080909,0.8186957036778418,0.3350304494973672,328.15,,
35,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,0.8722792916094366,0.7974333101086563,308.15,757.4771933999838,3.5428179974862655
36,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,0.8722792916094366,0.7974333101086563,313.15,739.4774573324967,3.1826169974785796
37,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,0.8722792916094366,0.7974333101086563,318.15,727.1455413928179,1.6424959000311143
38,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,0.8722792916094366,0.7974333101086563,323.15,705.9518867013742,1.2538938845091985
39,0.20772209136711842,0.20769607500884837,0.24242948181161367,0.17071936381031613,0.3076768111371204,0.254363698430054,0.46905509882884344,0.4179298773746329,0.07559604325137027,0.07258311095259334,0.8722792916094366,0.7974333101086563,328.15,690.0409145667904,2.057588762502952
40,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,0.9725638500152888,0.812636048111737,308.15,897.7973850742906,1.4363598689474362
41,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,0.9725638500152888,0.812636048111737,313.15,884.7889024809998,1.6142262608638032
42,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,0.9725638500152888,0.812636048111737,318.15,873.0092260947183,1.6216577939364438
43,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,0.9725638500152888,0.812636048111737,323.15,860.0439379912098,2.1398811910520807
44,0.20863046368939775,0.2649962657579479,0.15087746420264866,0.2721341541892039,0.3797324006954362,0.21311966784601913,0.18985507252246964,0.1673258582079568,0.08093639437461195,0.06793189253566434,0.9725638500152888,0.812636048111737,328.15,843.903159903031,1.7351688778116525
45,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,0.9960851100629791,0.5590239995422494,308.15,603.2331780422596,5.515890706373065
46,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,0.9960851100629791,0.5590239995422494,313.15,137.4695867570447,134.15464851929647
47,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,0.9960851100629791,0.5590239995422494,318.15,,
48,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,0.9960851100629791,0.5590239995422494,323.15,,
49,0.20914922993897203,0.31025740141527075,0.21162367886555652,0.2620664358399978,0.256423990579239,0.23746942255220588,0.09466928463707504,0.13629633042841902,0.0553754134012385,0.048732802748720244,0.9960851100629791,0.5590239995422494,328.15,,
50,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.6301633464686073,0.4727181952827397,308.15,730.460991457909,2.4460633540988566
51,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.6301633464686073,0.4727181952827397,313.15,712.3563501113226,1.5938948833145894
52,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.6301633464686073,0.4727181952827397,318.15,689.5981600523853,1.9678193983397352
53,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.6301633464686073,0.4727181952827397,323.15,676.9464826862223,2.4553511135914783
54,0.21053349912572822,0.2922826565270825,0.2418488794942419,0.2669394801303392,0.2947633069967922,0.2349369746419477,0.4555327293352194,0.5419777102789731,0.08234149082379263,0.03082280950130625,0.6301633464686073,0.4727181952827397,328.15,655.9739893837387,2.6334489237031997
55,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.7857560296232489,0.7697349159469623,308.15,652.0989743018808,3.313412616013547
56,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.7857560296232489,0.7697349159469623,313.15,619.7547687712024,2.4100970098027146
57,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.7857560296232489,0.7697349159469623,318.15,588.410020989163,2.7256575454813063
58,0.21156728675021558,0.20071181624655526,0.23638371726955237,0.2671901836811974,0.23286600306607275,0.21570759281028873,0.42410958026459356,0.57226330847383,0.07163355960708308,0.058909062216678895,0.7857560296232489,0.7697349159469623,323.15,,
