frame,time_ps,n_selected_molecules,total_ke_J,avg temperature_K,total_ke_kJ_per_mol
3090,30900.0,9,8.338864221373031e-19,319.56691900880986,
3091,30910.0,10,9.529712449588765e-19,328.6829823748095,
3092,30920.0,7,7.183985297517401e-19,353.9686646094068,
3093,30930.0,7,6.55820194433773e-19,323.1351246331555,
3094,30940.0,6,4.976687416842504e-19,286.0793668868026,
3095,30950.0,6,5.356883553203071e-19,307.9345209024524,
3096,30960.0,4,3.0805218103498787e-19,265.62057912359626,
3097,30970.0,8,6.33866852031735e-19,273.278507164339,
3098,30980.0,5,3.9995524717189665e-19,275.89181552395297,
3099,30990.0,10,9.032374559106699e-19,311.5296315306614,
3100,31000.0,7,5.560637351107844e-19,273.98321349975805,
3101,31010.0,8,7.365119900568118e-19,317.5318231363914,
3102,31020.0,7,6.159798439476119e-19,303.5050236862193,
3103,31030.0,8,6.806435316166979e-19,293.4452994900612,
3104,31040.0,8,7.087475576391229e-19,305.56176567234945,
3105,31050.0,7,6.021442019963924e-19,296.68793887511947,
3106,31060.0,6,5.095088579195049e-19,292.8855266327101,
3107,31070.0,10,8.524092939221649e-19,293.9988277846022,
3108,31080.0,5,4.1327422236836295e-19,285.0793340622264,
3109,31090.0,6,5.521012386459612e-19,317.36928518903295,
3110,31100.0,6,5.447770727937958e-19,313.15906952857114,
3111,31110.0,5,4.470593045668173e-19,308.38451065702554,
3112,31120.0,10,8.733189429160248e-19,301.21063593523417,
3113,31130.0,9,7.29762740261926e-19,279.6640217683401,
3114,31140.0,9,7.920214147353253e-19,303.5231616402214,
3115,31150.0,8,6.468989510272905e-19,278.8970255445129,
3116,31160.0,8,6.27064834050853e-19,270.34595861165434,
3117,31170.0,8,6.726903376651697e-19,290.0164453651048,
3118,31180.0,5,4.82028107476213e-19,332.5062257478793,
3119,31190.0,7,5.510448781950477e-19,271.5103269239143,
3120,31200.0,7,5.90363381732891e-19,290.883303921153,
3121,31210.0,5,4.240959376534482e-19,292.54422594249803,
3122,31220.0,5,4.232359375616422e-19,291.95099210357023,
3123,31230.0,6,4.871209434973146e-19,280.01608186480934,
3124,31240.0,7,5.925599185044759e-19,291.9655795044174,
3125,31250.0,9,6.918581920996976e-19,265.13801516713187,
3126,31260.0,11,9.12434273697134e-19,286.09240442478966,
3127,31270.0,6,5.308690328076792e-19,305.1641867067182,
3128,31280.0,9,7.955264390843266e-19,304.8663779374605,
3129,31290.0,11,9.043693308458854e-19,283.5636536332251,
3130,31300.0,8,6.953247199500531e-19,299.7747884328541,
3131,31310.0,4,3.1402391090631313e-19,270.7697533364253,
3132,31320.0,10,7.858467992765608e-19,271.04119987068907,
3133,31330.0,11,8.6409735654485635e-19,270.9364362096289,
3134,31340.0,10,9.280214434426575e-19,320.0777120527608,
3135,31350.0,8,6.422128598052973e-19,276.87671479710997,
3136,31360.0,7,5.421498023803069e-19,267.1275533277164,
3137,31370.0,10,8.471803244509756e-19,292.19533865559754,
3138,31380.0,8,6.601552867929914e-19,284.61221894342344,
3139,31390.0,4,3.521386356897552e-19,303.6344947451689,
3140,31400.0,5,3.953278974398584e-19,272.69983860237596,
3141,31410.0,7,5.871015762396417e-19,289.27615011049573,
3142,31420.0,8,6.719744233500227e-19,289.70779380102033,
3143,31430.0,7,6.029803693278421e-19,297.09993447567496,
3144,31440.0,7,5.155632751835231e-19,254.02786403450568,
3145,31450.0,5,4.300954466348715e-19,296.6827275294662,
3146,31460.0,8,6.47278008772719e-19,279.06044840606137,
3147,31470.0,7,5.336051297969448e-19,262.91743009026703,
3148,31480.0,6,5.355069960838841e-19,307.83026855306963,
3149,31490.0,7,5.593315095312659e-19,275.59330831476603,
3150,31500.0,9,7.292359714033912e-19,279.4621502703964,
3151,31510.0,9,8.064485898272429e-19,309.05202956723235,
3152,31520.0,6,4.829842631577324e-19,277.6381569652953,
3153,31530.0,6,4.998006372622684e-19,287.30486345941057,
3154,31540.0,7,6.18327103064611e-19,304.6615630452622,
3155,31550.0,5,4.2334641401329247e-19,292.02719950185775,
3156,31560.0,8,6.280710824890448e-19,270.7797816931802,
3157,31570.0,7,5.473331053444557e-19,269.6814656096914,
3158,31580.0,8,6.670872521121507e-19,287.6007915877617,
3159,31590.0,6,5.394621376194897e-19,310.10383788078036,
3160,31600.0,9,7.930112863087128e-19,303.90250611750776,
3161,31610.0,9,8.247650662106671e-19,316.07137868907796,
3162,31620.0,6,4.700194882878286e-19,270.1854996534057,
3163,31630.0,4,2.9004120908575947e-19,250.09046736246728,
3164,31640.0,5,4.406735449266135e-19,303.9795707716433,
3165,31650.0,9,6.92847782671467e-19,265.51725195730523,
3166,31660.0,5,3.4924730875115137e-19,240.91313905627425,
3167,31670.0,8,7.084998075306593e-19,305.4549533669359,
3168,31680.0,6,5.250945667823979e-19,301.84479883632247,
3169,31690.0,5,5.124766535708141e-19,353.50983733068665,
3170,31700.0,7,5.526276505627526e-19,272.2901890730904,
3171,31710.0,7,6.145205798865781e-19,302.78601643661483,
3172,31720.0,6,4.342945751366678e-19,249.649428808807,
3173,31730.0,5,4.474391157905322e-19,308.6465069898853,
3174,31740.0,5,4.0949970948836266e-19,282.4756497286784,
3175,31750.0,4,3.160774942269067e-19,272.54047279395985,
3176,31760.0,5,3.625761966267658e-19,250.10749542719594,
3177,31770.0,6,4.665074934875686e-19,268.16666832080506,
3178,31780.0,6,5.855741063595122e-19,336.6107926443151,
3179,31790.0,8,5.969791288103929e-19,257.37513265862344,
3180,31800.0,7,5.60837855611708e-19,276.33551377378603,
3181,31810.0,9,7.7055238821895645e-19,295.295673488574,
3182,31820.0,9,7.766952732936561e-19,297.6497864769057,
3183,31830.0,9,7.442012277401081e-19,285.1972248953605,
3184,31840.0,7,6.196120444199081e-19,305.29467817119803,
3185,31850.0,9,6.978753175706012e-19,267.4439338114212,
3186,31860.0,10,8.502928971063703e-19,293.2688754161716,
3187,31870.0,8,6.131466942669373e-19,264.3454421775458,
3188,31880.0,7,6.4541459163022e-19,318.00808556460055,
3189,31890.0,6,5.796129253823378e-19,333.1840737507872,
3190,31900.0,4,3.407187653172498e-19,293.78761564932915,
3191,31910.0,7,5.87720627909027e-19,289.581168681194,
3192,31920.0,5,4.858021091754006e-19,335.1095574654698,
3193,31930.0,8,7.549833954412799e-19,325.49538531433916,
3194,31940.0,6,5.433770695122684e-19,312.3542931404392,
3195,31950.0,6,5.107666526832638e-19,293.60855602867315,
3196,31960.0,6,5.294447553840852e-19,304.34545659673785,
3197,31970.0,7,6.189197919477346e-19,304.95359216809544,
3198,31980.0,7,6.558447888418875e-19,323.1472427673617,
3199,31990.0,6,4.087150061321441e-19,234.94529673636464,
3200,32000.0,6,4.950247514188262e-19,284.559498352107,
3201,32010.0,8,6.733415956507229e-19,290.2972216977059,
3202,32020.0,9,8.183281380568666e-19,313.6045807614671,
3203,32030.0,7,7.00971321253082e-19,345.38194642351147,
3204,32040.0,7,5.286869816406576e-19,260.49416464200146,
3205,32050.0,7,6.317313458843778e-19,311.2660892720248,
3206,32060.0,9,8.440629484157978e-19,323.46682799245224,
3207,32070.0,8,6.923396058600213e-19,298.487818591121,
3208,32080.0,8,6.820279332943957e-19,294.04215547422314,
3209,32090.0,8,6.760775524106627e-19,291.47677253969425,
3210,32100.0,7,6.081967350945838e-19,299.67013743141575,
3211,32110.0,6,4.475110308619409e-19,257.2467620742594,
3212,32120.0,7,5.979694846888666e-19,294.6309759927241,
3213,32130.0,7,5.71597575263771e-19,281.63703297111584,
3214,32140.0,6,5.293096711656566e-19,304.26780492917743,
3215,32150.0,7,5.316537142661923e-19,261.95593041994164,
3216,32160.0,7,5.338384132162615e-19,263.0323732826475,
3217,32170.0,8,7.19309721979208e-19,310.1154231069211,
3218,32180.0,8,5.523802883848832e-19,238.1472703817462,
3219,32190.0,9,7.534857657528692e-19,288.75530082559754,
3220,32200.0,8,7.277411418797759e-19,313.7504544014548,
3221,32210.0,8,7.488070308800755e-19,322.83257421832025,
3222,32220.0,9,8.289421542087774e-19,317.6721472188778,
3223,32230.0,8,6.680417016659651e-19,288.0122826578405,
3224,32240.0,6,5.916025604879282e-19,340.0761827641101,
3225,32250.0,9,6.73573223742507e-19,258.130740738674,
3226,32260.0,5,3.853613127064437e-19,265.824821519544,
3227,32270.0,6,5.360045094336912e-19,308.116258594656,
3228,32280.0,9,7.019509536296346e-19,269.00582332516126,
3229,32290.0,6,4.597002520716477e-19,264.2536009500844,
3230,32300.0,5,4.030600262267941e-19,278.03351296713777,
3231,32310.0,7,6.246248967840694e-19,307.7646061898974,
3232,32320.0,7,5.638236174303568e-19,277.80665559830237,
3233,32330.0,7,5.058389584408255e-19,249.236507608928,
3234,32340.0,7,5.854370698823681e-19,288.456016064952,
3235,32350.0,9,6.516562176821286e-19,249.73157519924598,
3236,32360.0,7,5.729222127907048e-19,282.28970715832816,
3237,32370.0,8,6.769020055488826e-19,291.8322183594551,
3238,32380.0,7,6.417747264970831e-19,316.2146545549631,
3239,32390.0,7,6.183785591832175e-19,304.6869164568225,
3240,32400.0,12,9.410108815157543e-19,270.4648440512438,
3241,32410.0,7,5.77939833534708e-19,284.7619846487693,
3242,32420.0,8,8.052652238954087e-19,347.17334965873385,
3243,32430.0,7,5.709333769411357e-19,281.3097697828402,
3244,32440.0,8,6.929330514611767e-19,298.7436703168378,
3245,32450.0,8,6.9584967129752125e-19,300.00111028595336,
3246,32460.0,7,5.509462892609917e-19,271.4617502747595,
3247,32470.0,10,9.004801980455164e-19,310.5786440343553,
3248,32480.0,14,1.2164038997312909e-18,299.6727068486299,
3249,32490.0,11,9.809978085639477e-19,307.5903984298029,
3250,32500.0,7,5.894314609606046e-19,290.4241287730609,
3251,32510.0,7,6.806290148128711e-19,335.35890385380435,
3252,32520.0,10,8.740577382656561e-19,301.4654489321278,
3253,32530.0,8,7.969907465889933e-19,343.6059808988525,
3254,32540.0,7,6.454538582244226e-19,318.0274329648778,
3255,32550.0,6,5.127983163435026e-19,294.7764353929287,
3256,32560.0,5,4.484158490681505e-19,309.32026416434485,
3257,32570.0,6,5.424321918640603e-19,311.8111406843093,
3258,32580.0,6,5.195741476775602e-19,298.6714470258047,
3259,32590.0,6,5.394538431792828e-19,310.0990699136482,
3260,32600.0,7,6.29835073256916e-19,310.3317595624276,
3261,32610.0,7,6.126757619185208e-19,301.87703941960126,
3262,32620.0,7,5.152690663543691e-19,253.8829017300757,
3263,32630.0,5,3.976787321061085e-19,274.3214601429221,
3264,32640.0,6,5.235504287017015e-19,300.9571681544829,
3265,32650.0,7,5.606636793867169e-19,276.24969382397614,
3266,32660.0,8,6.537924313117545e-19,281.86900616673165,
3267,32670.0,7,5.84101723836081e-19,287.79806558590656,
3268,32680.0,7,6.1750102139635655e-19,304.2545368434249,
3269,32690.0,10,8.526562369225351e-19,294.08399925464136,
3270,32700.0,7,6.166725226457637e-19,303.846319698995,
3271,32710.0,6,5.091428163351226e-19,292.67511168006513,
3272,32720.0,8,7.040197813965179e-19,303.52348329546714,
3273,32730.0,6,5.151294774216792e-19,296.1164775324027,
3274,32740.0,9,7.864859961244535e-19,301.40184556654515,
3275,32750.0,5,4.1910357652682155e-19,289.1004617095856,
3276,32760.0,6,5.611559403353241e-19,322.57428021820704,
3277,32770.0,4,2.6000981461988028e-19,224.19564537771407,
3278,32780.0,9,7.965821685524999e-19,305.2709608692538,
3279,32790.0,5,4.610808414567589e-19,318.05666096973147,
3280,32800.0,10,8.399343568690059e-19,289.69618010529337,
3281,32810.0,8,6.05088009040827e-19,260.871107684048,
3282,32820.0,6,4.740493921935305e-19,272.5020453019354,
3283,32830.0,9,7.378560078635485e-19,282.76557195971435,
3284,32840.0,8,7.250924691712493e-19,312.60853426249656,
3285,32850.0,9,6.894577258586941e-19,264.2180942037278,
3286,32860.0,11,8.358873713110742e-19,262.0912374517846,
3287,32870.0,8,6.723757741197023e-19,289.88082783622144,
3288,32880.0,6,4.618903192320385e-19,265.5125368128509,
3289,32890.0,8,6.526148788613202e-19,281.3613289238992,
3290,32900.0,8,6.696605982245581e-19,288.7102362317934,
3291,32910.0,10,8.967737106836241e-19,309.3002640972001,
3292,32920.0,9,7.820356381671823e-19,299.69635289615684,
3293,32930.0,10,8.433313068576341e-19,290.8677995630123,
3294,32940.0,8,6.21761318182687e-19,268.0594580721022,
3295,32950.0,11,9.813408752532563e-19,307.69796647810153,
3296,32960.0,8,6.796812522524316e-19,293.0304327600865,
3297,32970.0,7,5.95715640822561e-19,293.5204641103154,
3298,32980.0,5,3.907577539085806e-19,269.5473229022697,
3299,32990.0,7,6.330548364436205e-19,311.9181983263685,
3300,33000.0,7,6.898453004157818e-19,339.89994364219103,
3301,33010.0,10,7.773417663656509e-19,268.10778546060953,
3302,33020.0,9,7.195848881378109e-19,275.7636046862459,
3303,33030.0,7,5.745756391372923e-19,283.1043818711701,
3304,33040.0,5,4.473806948010314e-19,308.6062077989833,
3305,33050.0,12,9.40924949089186e-19,270.44014539918004,
3306,33060.0,10,7.986791054154319e-19,275.46710534767203,
3307,33070.0,14,1.1335945754498747e-18,279.2718396981713,
3308,33080.0,10,8.147317476636759e-19,281.0037155623657,
3309,33090.0,7,6.214460449829066e-19,306.19832524631363,
3310,33100.0,7,5.80133351683187e-19,285.8427728988259,
3311,33110.0,9,7.501023790813158e-19,287.4586992432471,
3312,33120.0,9,7.322227931370341e-19,280.60677787639867,
3313,33130.0,9,7.834613331439426e-19,300.24271621264046,
3314,33140.0,7,5.826116606383393e-19,287.06388301391473,
3315,33150.0,13,1.153692695056482e-18,306.0865265518217,
3316,33160.0,9,8.704218921767043e-19,333.56825934135173,
3317,33170.0,8,7.00457432226057e-19,301.9876505568072,
3318,33180.0,10,8.39487723591333e-19,289.54213478807117,
3319,33190.0,12,1.0206684372322341e-18,293.3599760922862,
3320,33200.0,9,7.266335697484758e-19,278.4648424155051,
3321,33210.0,14,1.0940268717366842e-18,269.52395835864587,
3322,33220.0,9,6.730400438521356e-19,257.92641236694345,
3323,33230.0,11,8.933608196199453e-19,280.11195137197063,
3324,33240.0,9,7.535035489598e-19,288.762115812025,
3325,33250.0,10,8.021847200497793e-19,276.67620360658515,
3326,33260.0,7,5.927302361121439e-19,292.04949823983935,
3327,33270.0,12,1.064707880456589e-18,306.01776929930276,
3328,33280.0,12,1.0558016808236312e-18,303.45795416630756,
3329,33290.0,13,1.0205851845232341e-18,270.7717362860419,
3330,33300.0,12,1.0697566566081534e-18,307.46888583929734,
3331,33310.0,15,1.3572220951819662e-18,312.07363870225095,
3332,33320.0,11,1.0521172358664135e-18,329.88978869254765,
3333,33330.0,12,1.0543751482028994e-18,303.0479409237627,
3334,33340.0,10,7.49074458158131e-19,258.35829594085334,
3335,33350.0,13,1.1088310018514424e-18,294.18425837659345,
3336,33360.0,12,9.291260773021533e-19,267.0489199834652,
3337,33370.0,12,9.5294389892359e-19,273.8946255295114,
3338,33380.0,7,5.903422199004959e-19,290.87287708250653,
3339,33390.0,6,5.81563726071952e-19,334.3054699315448,
3340,33400.0,7,5.615997571676728e-19,276.7109172095668,
3341,33410.0,4,3.096695296808373e-19,267.0151515707444,
3342,33420.0,11,9.548708902971997e-19,299.39834220984443,
3343,33430.0,16,1.3771932143055918e-18,296.8741025626681,
3344,33440.0,10,8.782670335166793e-19,302.91724899862623,
3345,33450.0,14,1.266640881517945e-18,312.04906664099616,
3346,33460.0,10,8.495310752808506e-19,293.0061205104233,
3347,33470.0,9,7.99466699786795e-19,306.3763881011373,
3348,33480.0,13,1.1384891009247564e-18,302.0528568069892,
3349,33490.0,8,6.812588122417587e-19,293.71056493210915,
3350,33500.0,7,5.807331926699708e-19,286.13832599961415,
3351,33510.0,7,5.123243859972743e-19,252.43200152561312,
3352,33520.0,9,7.213690198757335e-19,276.4473302721985,
3353,33530.0,10,8.030080912680957e-19,276.9601871045862,
3354,33540.0,7,5.507962874280978e-19,271.38784150924903,
3355,33550.0,10,8.579540924748635e-19,295.91124742434397,
3356,33560.0,8,6.0170580125019965e-19,259.41293915389116,
3357,33570.0,7,6.934903658256188e-19,341.69593692739414,
3358,33580.0,7,4.999285349950814e-19,246.3243291902317,
3359,33590.0,6,5.423805966527101e-19,311.78148174823167,
3360,33600.0,5,4.474363775134854e-19,308.6446181079887,
3361,33610.0,7,6.01610396244284e-19,296.4249225945879,
3362,33620.0,6,5.563871656231718e-19,319.8330028660042,
3363,33630.0,6,4.956941258769183e-19,284.94428084926193,
3364,33640.0,6,4.778597819220686e-19,274.69240565577843,
3365,33650.0,8,6.3321736129720385e-19,272.99849274525263,
3366,33660.0,10,9.372571593040877e-19,323.2631414660398,
3367,33670.0,7,6.263342247149974e-19,308.6068246800986,
3368,33680.0,9,8.057021389770252e-19,308.7659702286186,
3369,33690.0,7,6.367403711634454e-19,313.7341316128673,
3370,33700.0,5,4.359305095801262e-19,300.7077931362964,
3371,33710.0,8,6.884654666684745e-19,296.8175640709181,
3372,33720.0,7,6.202952763065874e-19,305.6313195596903,
3373,33730.0,8,6.860355327309397e-19,295.7699486027342,
3374,33740.0,6,4.543083867480617e-19,261.1541468576089,
3375,33750.0,7,6.177641928211574e-19,304.3842064264519,
3376,33760.0,7,5.701945182577393e-19,280.9457200100946,
3377,33770.0,10,9.244068587597207e-19,318.8310296581779,
3378,33780.0,10,7.660932163565156e-19,264.22812279087776,
3379,33790.0,6,4.598885837047023e-19,264.36186130448544,
3380,33800.0,9,7.729104267208472e-19,296.1993350412132,
3381,33810.0,7,6.041680941863189e-19,297.6851491784719,
3382,33820.0,7,6.195728018577297e-19,305.2753426119578,
3383,33830.0,8,6.381251206408457e-19,275.11437109202745,
3384,33840.0,7,7.764237156807105e-19,382.5587809952073,
3385,33850.0,6,4.828801463407933e-19,277.5783065656673,
3386,33860.0,7,5.803812316519681e-19,285.96490808966934,
3387,33870.0,9,6.92435502768985e-19,265.35925559867917,
3388,33880.0,8,6.080929865084313e-19,262.16664120781127,
3389,33890.0,8,6.499857763437498e-19,280.2278460656605,
3390,33900.0,5,5.079548345434566e-19,350.39065619792314,
3391,33910.0,4,3.564421565414461e-19,307.3452417265928,
3392,33920.0,8,6.799352070002772e-19,293.13992006669685,
3393,33930.0,8,6.977679871871301e-19,300.82815227576805,
3394,33940.0,7,5.706165831217623e-19,281.15367942274594,
3395,33950.0,7,6.090251332271903e-19,300.0783049994438,
3396,33960.0,3,3.0696026786327447e-19,352.90542376657345,
3397,33970.0,6,5.076340347968816e-19,291.80780531525363,
3398,33980.0,8,7.155100931199064e-19,308.47729216645587,
3399,33990.0,5,3.2813066749169076e-19,226.34673810007752,
3400,34000.0,3,3.0030890074004605e-19,345.25849424833524,
3401,34010.0,7,5.412710156892956e-19,266.69455835541146,
3402,34020.0,7,6.174450225514354e-19,304.2269451439218,
3403,34030.0,6,5.374782010074922e-19,308.96339388186055,
3404,34040.0,3,2.523958791472484e-19,290.17395413230076,
3405,34050.0,6,5.59889241703374e-19,321.8461325321814,
3406,34060.0,7,5.673805696578589e-19,279.5592338371296,
3407,34070.0,8,6.498927349281882e-19,280.18773319484603,
3408,34080.0,7,5.517166868862332e-19,271.8413398860011,
3409,34090.0,6,4.0904428422976395e-19,235.1345786056216,
3410,34100.0,6,5.098012455848569e-19,293.0536024453607,
3411,34110.0,7,5.373945971831289e-19,264.78457298479947,
3412,34120.0,8,6.607080172328352e-19,284.8505171743227,
3413,34130.0,6,5.049134104889309e-19,290.24388454956255,
3414,34140.0,9,6.542338468213623e-19,250.71938958320132,
3415,34150.0,8,6.522208846522344e-19,281.1914665167624,
3416,34160.0,11,1.0150034559881085e-18,318.2528184156057,
3417,34170.0,9,7.001796693535509e-19,268.3270212200184,
3418,34180.0,7,6.3128270957938e-19,311.0450376033497,
3419,34190.0,7,5.762346552158303e-19,283.92181075161136,
3420,34200.0,8,7.311157742922258e-19,315.2053569648981,
3421,34210.0,10,8.493682306345137e-19,292.9499548450847,
3422,34220.0,7,6.77353243892891e-19,333.74486901089847,
3423,34230.0,8,6.4488070701140225e-19,278.0269016218193,
3424,34240.0,6,4.888755465059043e-19,281.0246959805688,
3425,34250.0,7,5.773550817027871e-19,284.47386626252415,
3426,34260.0,9,8.556522293558613e-19,327.908141227954,
3427,34270.0,8,6.718766313068731e-19,289.66563279594675,
3428,34280.0,8,7.226320707714312e-19,311.54778467513984,
3429,34290.0,7,5.750209494071537e-19,283.3237947388637,
3430,34300.0,8,6.985884719721132e-19,301.1818872225831,
3431,34310.0,8,6.589272549776459e-19,284.0827785725123,
3432,34320.0,7,5.507601404401631e-19,271.3700311985106,
3433,34330.0,6,4.682686168352152e-19,269.1790305812903,
3434,34340.0,8,7.120778917656674e-19,306.9975699513449,
3435,34350.0,9,7.981810493494624e-19,305.88369348677037,
3436,34360.0,14,1.2059636557306908e-18,297.1006531249358,
3437,34370.0,12,1.0026939236242566e-18,288.19375100884423,
3438,34380.0,11,8.94497740816395e-19,280.4684313159076,
3439,34390.0,10,8.361953805993044e-19,288.40659463474003,
3440,34400.0,8,6.716764154197884e-19,289.5793138812445,
3441,34410.0,9,8.011115449060624e-19,307.00673543988364,
3442,34420.0,7,5.954037998480472e-19,293.3668141113972,
3443,34430.0,10,7.608817090947152e-19,262.4306564365279,
3444,34440.0,7,5.599583194453074e-19,275.90214952065463,
3445,34450.0,7,5.69414381045707e-19,280.5613315185834,
3446,34460.0,14,1.208546201228755e-18,297.73688784938497,
3447,34470.0,6,4.940248241629028e-19,283.98470123838973,
3448,34480.0,8,6.64762987756862e-19,286.5987333617594,
3449,34490.0,9,7.7481549620969e-19,296.9294071120437,
3450,34500.0,12,9.754438809295752e-19,280.36155831843126,
3451,34510.0,9,7.788804768049965e-19,298.48721317553986,
3452,34520.0,11,1.0573426789020353e-18,331.5282185557622,
3453,34530.0,10,8.316005945654165e-19,286.82183750278944,
3454,34540.0,12,9.451378099120199e-19,271.65100360267076,
3455,34550.0,9,7.61547732241821e-19,291.84485561823135,
3456,34560.0,8,6.31601729479007e-19,272.3019466962065,
3457,34570.0,7,6.834150095510363e-19,336.7316166256664,
3458,34580.0,10,9.196342155390627e-19,317.1849289852825,
3459,34590.0,9,6.738011510695773e-19,258.2180884058576,
3460,34600.0,8,7.253118503562485e-19,312.7031158967063,
3461,34610.0,10,8.576533133739835e-19,295.80750770246226,
3462,34620.0,7,5.937158256296929e-19,292.5351170028683,
3463,34630.0,5,3.9890582015254903e-19,275.167913718251,
3464,34640.0,3,2.734700422270615e-19,314.4024528366346,
3465,34650.0,6,5.819146816946953e-19,334.50721288614545,
3466,34660.0,7,5.756622341126299e-19,283.63976795071073,
3467,34670.0,9,7.194876622051553e-19,275.72634518552536,
3468,34680.0,9,7.653917884277569e-19,293.3179977143548,
3469,34690.0,12,9.702187360759369e-19,278.8597499804574,
3470,34700.0,5,4.954912652284285e-19,341.7932023814118,
3471,34710.0,9,7.744884607274242e-19,296.8040786276124,
3472,34720.0,10,8.831589434410543e-19,304.60448515812016,
3473,34730.0,10,8.312182740990442e-19,286.68997389014123,
3474,34740.0,10,8.777783865193331e-19,302.7487130084106,
3475,34750.0,7,6.679152884921759e-19,329.09460828306993,
3476,34760.0,10,7.560713874943301e-19,260.7715603639441,
3477,34770.0,8,6.794393515080959e-19,292.92614228633465,
3478,34780.0,8,7.187452976384821e-19,309.87208329392035,
3479,34790.0,6,5.323353965006583e-19,306.00710964275305,
3480,34800.0,4,3.5107054078819963e-19,302.71352094989527,
3481,34810.0,7,5.908524483203909e-19,291.12427636153683,
3482,34820.0,7,6.346171811692882e-19,312.68799538649785,
3483,34830.0,7,5.608022441319473e-19,276.3179673181439,
3484,34840.0,5,5.014579063147352e-19,345.90903147359387,
3485,34850.0,6,4.66438665071311e-19,268.12710306766064,
3486,34860.0,6,4.496921680862489e-19,258.5005646621244,
3487,34870.0,8,6.796232901305461e-19,293.0054435969994,
3488,34880.0,10,8.177304210881146e-19,282.03796809572003,
3489,34890.0,10,8.587729036987185e-19,296.1936581649432,
3490,34900.0,6,5.145237033984923e-19,295.76825504118636,
3491,34910.0,10,9.18956381600825e-19,316.95114178388116,
3492,34920.0,10,7.785646527555637e-19,268.5295630828288,
3493,34930.0,11,1.0642145286280715e-18,333.6828767789802,
3494,34940.0,5,4.177547349164469e-19,288.1700217081807,
3495,34950.0,9,7.952704906527817e-19,304.76829185580414,
3496,34960.0,7,6.842872896890297e-19,337.16140569513675,
3497,34970.0,8,6.486223315058959e-19,279.6400251870401,
3498,34980.0,6,4.89148506195048e-19,281.1816038361669,
3499,34990.0,4,2.7138685110789973e-19,234.00559059707544,
3500,35000.0,6,5.139930761127087e-19,295.46322982008024,
3501,35010.0,7,5.698260228058077e-19,280.764155269031,
3502,35020.0,6,4.1045653840103483e-19,235.9463972821034,
3503,35030.0,6,5.374245452257192e-19,308.9325504496862,
3504,35040.0,8,7.084786703521575e-19,305.4458405121335,
3505,35050.0,6,4.728493863057423e-19,271.8122352015922,
3506,35060.0,6,5.077089530210158e-19,291.8508712270407,
3507,35070.0,3,2.496086533771207e-19,286.9695423744307,
3508,35080.0,6,5.545589677329343e-19,318.7820835472362,
3509,35090.0,5,3.5123543509824994e-19,242.2845619623883,
3510,35100.0,5,4.311037433145304e-19,297.37825735062717,
3511,35110.0,7,6.635800999449013e-19,326.95857815862195,
3512,35120.0,4,4.069076163595957e-19,350.8595081005517,
3513,35130.0,8,6.849811514688882e-19,295.31537405548994,
3514,35140.0,4,3.7023457428561726e-19,319.23786971063294,
3515,35150.0,3,2.638456764714092e-19,303.33753261381344,
3516,35160.0,6,5.65958612868523e-19,325.3350433575843,
3517,35170.0,6,5.072878260070019e-19,291.6087910249765,
3518,35180.0,6,4.726534934233034e-19,271.69962834668684,
3519,35190.0,8,6.546963468108033e-19,282.25871053033893,
3520,35200.0,7,5.277219902931644e-19,260.0186949904282,
3521,35210.0,6,5.37861986780074e-19,309.184008884661,
3522,35220.0,4,4.2648190592432985e-19,367.7376035993371,
3523,35230.0,5,4.82471202364598e-19,332.81187557762985,
3524,35240.0,6,4.820570824462276e-19,277.1051773973215,
3525,35250.0,7,6.5889645075091515e-19,324.6508548239611,
3526,35260.0,5,4.544976024861551e-19,313.51549851600504,
3527,35270.0,6,5.335206882982807e-19,306.6884615112517,
3528,35280.0,5,4.523758496549707e-19,312.0518991637581,
3529,35290.0,4,3.249801172076281e-19,280.2168341945295,
3530,35300.0,5,3.8804263354578933e-19,267.6744146417747,
3531,35310.0,5,5.085723446810395e-19,350.81661883791054,
3532,35320.0,6,4.91683524038915e-19,282.6388307806719,
3533,35330.0,7,5.770849311266918e-19,284.34075791847323,
3534,35340.0,8,5.608006177294889e-19,241.7775202137894,
3535,35350.0,6,4.638977498132526e-19,266.666486059893,
3536,35360.0,5,4.71797043729743e-19,325.44876926565,
3537,35370.0,5,3.702808065265728e-19,255.4221870788046,
3538,35380.0,3,2.7518704670575816e-19,316.3764548707789,
3539,35390.0,3,2.626215986846187e-19,301.9302374838034,
3540,35400.0,6,4.809279484139989e-19,276.4561071985843,
3541,35410.0,7,6.53175885890597e-19,321.83222335332306,
3542,35420.0,9,6.248183131074801e-19,239.4465936359406,
3543,35430.0,5,4.756932447912011e-19,328.1363949240028,
3544,35440.0,6,4.679825313364901e-19,269.0145774993592,
3545,35450.0,5,4.365048748936793e-19,301.1039941869155,
3546,35460.0,7,5.462521711954642e-19,269.14886872731546,
3547,35470.0,5,3.5894768031676375e-19,247.60452050811836,
3548,35480.0,4,3.214603097185315e-19,277.18185063909334,
3549,35490.0,7,6.492952108596087e-19,319.92014071170524,
3550,35500.0,7,5.61013165642375e-19,276.4218923712885,
3551,35510.0,7,5.54513032174078e-19,273.21915257120696,
3552,35520.0,5,4.198999679928085e-19,289.64981789123976,
3553,35530.0,5,4.2348165537419328e-19,292.1204899008628,
