,sigma_C1,sigma_H1,sigma_O1,sigma_S1,epsilon_C1,epsilon_H1,epsilon_O1,epsilon_S1,temperature,liq_density,iter
24,0.20468125241128587,0.2112935406990641,0.3072866995915878,0.4130137266117756,0.5685601977763335,0.033992607752635975,1.1719015899988308,1.1640000079840758,333.15,1189.637117857935,1
25,0.20591611961541006,0.2665031177785231,0.26342380144987293,0.34438279567631785,0.14138518482455592,0.02885944545399261,0.7678638268299338,1.39714188504013,313.15,841.9056711787941,1
26,0.20591611961541006,0.2665031177785231,0.26342380144987293,0.34438279567631785,0.14138518482455592,0.02885944545399261,0.7678638268299338,1.39714188504013,318.15,824.677913038886,1
27,0.20591611961541006,0.2665031177785231,0.26342380144987293,0.34438279567631785,0.14138518482455592,0.02885944545399261,0.7678638268299338,1.39714188504013,323.15,812.2651704943023,1
28,0.20591611961541006,0.2665031177785231,0.26342380144987293,0.34438279567631785,0.14138518482455592,0.02885944545399261,0.7678638268299338,1.39714188504013,328.15,795.7849166241706,1
29,0.20591611961541006,0.2665031177785231,0.26342380144987293,0.34438279567631785,0.14138518482455592,0.02885944545399261,0.7678638268299338,1.39714188504013,333.15,780.4591567425764,1
30,0.2069184685396974,0.28218545089772473,0.3554209454255707,0.36970030612710947,0.2991110908795756,0.03799270830467086,0.9380862204556625,1.1187389652469384,313.15,732.9978728723354,1
31,0.2069184685396974,0.28218545089772473,0.3554209454255707,0.36970030612710947,0.2991110908795756,0.03799270830467086,0.9380862204556625,1.1187389652469384,318.15,723.6337278565137,1
32,0.2069184685396974,0.28218545089772473,0.3554209454255707,0.36970030612710947,0.2991110908795756,0.03799270830467086,0.9380862204556625,1.1187389652469384,323.15,715.5243824101219,1
33,0.2069184685396974,0.28218545089772473,0.3554209454255707,0.36970030612710947,0.2991110908795756,0.03799270830467086,0.9380862204556625,1.1187389652469384,328.15,706.7453709922281,1
34,0.2069184685396974,0.28218545089772473,0.3554209454255707,0.36970030612710947,0.2991110908795756,0.03799270830467086,0.9380862204556625,1.1187389652469384,333.15,696.0904120041437,1
35,0.20707359868776087,0.2472736146501895,0.22560479093522678,0.2579777631154722,0.09477292666461493,0.04009447486861814,1.110611352959156,1.3919924589691228,313.15,895.1227582941433,1
36,0.20707359868776087,0.2472736146501895,0.22560479093522678,0.2579777631154722,0.09477292666461493,0.04009447486861814,1.110611352959156,1.3919924589691228,318.15,873.5617432714414,1
37,0.20707359868776087,0.2472736146501895,0.22560479093522678,0.2579777631154722,0.09477292666461493,0.04009447486861814,1.110611352959156,1.3919924589691228,323.15,850.2249391991251,1
38,0.20707359868776087,0.2472736146501895,0.22560479093522678,0.2579777631154722,0.09477292666461493,0.04009447486861814,1.110611352959156,1.3919924589691228,328.15,827.4055395664,1
39,0.20707359868776087,0.2472736146501895,0.22560479093522678,0.2579777631154722,0.09477292666461493,0.04009447486861814,1.110611352959156,1.3919924589691228,333.15,798.3267969667602,1
40,0.2084067716068143,0.23608335233607955,0.34980445082066314,0.3011213091152523,0.23393322352419532,0.07567680743772008,1.2510658314984644,1.3265927194209515,313.15,958.9600353218087,1
41,0.2084067716068143,0.23608335233607955,0.34980445082066314,0.3011213091152523,0.23393322352419532,0.07567680743772008,1.2510658314984644,1.3265927194209515,318.15,948.8005715438434,1
42,0.2084067716068143,0.23608335233607955,0.34980445082066314,0.3011213091152523,0.23393322352419532,0.07567680743772008,1.2510658314984644,1.3265927194209515,323.15,937.6894108323468,1
43,0.2084067716068143,0.23608335233607955,0.34980445082066314,0.3011213091152523,0.23393322352419532,0.07567680743772008,1.2510658314984644,1.3265927194209515,328.15,927.3765568479639,1
44,0.2084067716068143,0.23608335233607955,0.34980445082066314,0.3011213091152523,0.23393322352419532,0.07567680743772008,1.2510658314984644,1.3265927194209515,333.15,917.7906102207554,1
45,0.20982059397243283,0.25924045392066564,0.3710518759385891,0.44142666728238883,0.48215131866222044,0.04780099871190928,1.1756066230280835,0.9839703052201364,313.15,869.1325716783599,1
46,0.20982059397243283,0.25924045392066564,0.3710518759385891,0.44142666728238883,0.48215131866222044,0.04780099871190928,1.1756066230280835,0.9839703052201364,318.15,865.0213443431221,1
47,0.20982059397243283,0.25924045392066564,0.3710518759385891,0.44142666728238883,0.48215131866222044,0.04780099871190928,1.1756066230280835,0.9839703052201364,323.15,858.6373276373045,1
48,0.20982059397243283,0.25924045392066564,0.3710518759385891,0.44142666728238883,0.48215131866222044,0.04780099871190928,1.1756066230280835,0.9839703052201364,328.15,853.7921774893558,1
49,0.20982059397243283,0.25924045392066564,0.3710518759385891,0.44142666728238883,0.48215131866222044,0.04780099871190928,1.1756066230280835,0.9839703052201364,333.15,848.7496718353674,1
50,0.2100720034217099,0.21654118657659033,0.32510141433695683,0.3323195378198934,0.170010919244798,0.02780247940590802,1.3656401907897728,1.5096948175632297,313.15,1171.77646177857,1
51,0.2100720034217099,0.21654118657659033,0.32510141433695683,0.3323195378198934,0.170010919244798,0.02780247940590802,1.3656401907897728,1.5096948175632297,318.15,1163.2754081472879,1
52,0.2100720034217099,0.21654118657659033,0.32510141433695683,0.3323195378198934,0.170010919244798,0.02780247940590802,1.3656401907897728,1.5096948175632297,323.15,1151.0164268277065,1
53,0.2100720034217099,0.21654118657659033,0.32510141433695683,0.3323195378198934,0.170010919244798,0.02780247940590802,1.3656401907897728,1.5096948175632297,328.15,1141.9702751223729,1
