,sigma_C1,sigma_H1,sigma_H2,sigma_O1,epsilon_C1,epsilon_H1,epsilon_H2,epsilon_O1,temperature,liq_density
142,0.2289748031291982,0.2974708610455761,0.0,0.25687710789779494,0.32643141126077446,0.02805041422751095,0.0,1.0958760217351633,300.0,
143,0.2289748031291982,0.2974708610455761,0.0,0.25687710789779494,0.32643141126077446,0.02805041422751095,0.0,1.0958760217351633,350.0,
144,0.2289748031291982,0.2974708610455761,0.0,0.25687710789779494,0.32643141126077446,0.02805041422751095,0.0,1.0958760217351633,400.0,
145,0.2290027724519328,0.2331324982022746,0.0,0.3165889070130954,0.08373016791565172,0.056241756022973696,0.0,0.8940144903550278,200.0,793.5152445369508
146,0.2290027724519328,0.2331324982022746,0.0,0.3165889070130954,0.08373016791565172,0.056241756022973696,0.0,0.8940144903550278,250.0,699.0679687597617
147,0.2290027724519328,0.2331324982022746,0.0,0.3165889070130954,0.08373016791565172,0.056241756022973696,0.0,0.8940144903550278,300.0,579.6528184624588
148,0.2290027724519328,0.2331324982022746,0.0,0.3165889070130954,0.08373016791565172,0.056241756022973696,0.0,0.8940144903550278,350.0,1.8251215849624354
149,0.2290027724519328,0.2331324982022746,0.0,0.3165889070130954,0.08373016791565172,0.056241756022973696,0.0,0.8940144903550278,400.0,8.030379116320695
150,0.23032352880000137,0.25371218557178915,0.0,0.3500284392915384,0.4848734789537116,0.01749420186615652,0.0,1.187770687701333,200.0,766.0777052948351
151,0.23032352880000137,0.25371218557178915,0.0,0.3500284392915384,0.4848734789537116,0.01749420186615652,0.0,1.187770687701333,250.0,682.7496772775265
152,0.23032352880000137,0.25371218557178915,0.0,0.3500284392915384,0.4848734789537116,0.01749420186615652,0.0,1.187770687701333,300.0,576.5449369080493
153,0.23032352880000137,0.25371218557178915,0.0,0.3500284392915384,0.4848734789537116,0.01749420186615652,0.0,1.187770687701333,350.0,1.8258066896627732
154,0.23032352880000137,0.25371218557178915,0.0,0.3500284392915384,0.4848734789537116,0.01749420186615652,0.0,1.187770687701333,400.0,7.743576239319336
155,0.23108563690647152,0.2217008630657506,0.0,0.344444066522658,0.40924590242910774,0.04425719052635492,0.0,1.1373975068772428,200.0,870.5039877359603
156,0.23108563690647152,0.2217008630657506,0.0,0.344444066522658,0.40924590242910774,0.04425719052635492,0.0,1.1373975068772428,250.0,791.9819998758309
157,0.23108563690647152,0.2217008630657506,0.0,0.344444066522658,0.40924590242910774,0.04425719052635492,0.0,1.1373975068772428,300.0,700.6052833749313
158,0.23108563690647152,0.2217008630657506,0.0,0.344444066522658,0.40924590242910774,0.04425719052635492,0.0,1.1373975068772428,350.0,567.6334653638545
159,0.23108563690647152,0.2217008630657506,0.0,0.344444066522658,0.40924590242910774,0.04425719052635492,0.0,1.1373975068772428,400.0,7.8407204377084
160,0.23239066574250739,0.24292781574177896,0.0,0.24936804527532047,0.25385913055444964,0.035318666946478866,0.0,0.9050643934355237,200.0,
161,0.23239066574250739,0.24292781574177896,0.0,0.24936804527532047,0.25385913055444964,0.035318666946478866,0.0,0.9050643934355237,250.0,
162,0.23239066574250739,0.24292781574177896,0.0,0.24936804527532047,0.25385913055444964,0.035318666946478866,0.0,0.9050643934355237,300.0,
163,0.23239066574250739,0.24292781574177896,0.0,0.24936804527532047,0.25385913055444964,0.035318666946478866,0.0,0.9050643934355237,350.0,
164,0.23239066574250739,0.24292781574177896,0.0,0.24936804527532047,0.25385913055444964,0.035318666946478866,0.0,0.9050643934355237,400.0,
165,0.23327870478636525,0.23666640073167988,0.0,0.33858022906763,0.4910867619654036,0.06058106020014466,0.0,1.1742488324429448,200.0,851.3498411670488
